id,msg_hex,h,r,s,elapsed_ns
79,82db8ea12a348e77780bc8c5df8afc57c5237fe67652b48ce37c701720c18209,2b492ccac9e203dc27efd4cc54bc125aadb049e6c74bd4de8d3c1fbb50e28115,737712b737d8080b8699dced0a09882845e55b6b121da0ab22b14a54bedb4476,209b3f8c319d5574a30356679737bcc12cc1bbfc402cd68c273a8ec784ac7c68,197504
80,b5e4db97ea2053f4330e6126bfc5d1e566ed73525a8feb31cbc4fd088ed834c6,4fad60b6310a7785b2e5a7fe93ea2f18ff4ec841ab5ec5750e41a2b6956cad01,cfbc908c29b725bdaa44ee4e5b43d11c746d7913287ba5b17fdc1df269746225,340542c9c7154636a9016b49a6d0e10ce3c1570fb00e62cd57707c11b8f7260b,197514
81,16048c7c932f362ee248f0cf122afdb6d8f4957237d93c870be2426fe8c2408e,23949ca931090aa1ee412d3343c74efb7fecc9eb42523521db4c67f29d44cb55,3266f200160a398beab0c353afba25a1d363a3237e20a3369f1d4a21741f7cb5,ecb0ca62840314d937e273da3e9b560efff73f41fdbea26840cd96c243f2f0b8,197528
82,ea8d4ae75fe18c7c2c7c565d3b8bfcfbeb925c783fca27a5b25a246e1d1f66d9,64c5abb798a2dc56c05ea0ff25f1b084fa978d01f28d9dbd9309bf3a6803e82c,a6095db5aa752580aaf263a5b44268e8c88b477b966777d2deb2c3285250f052,f87d0290b55325d1645a5743ea618e33831575eff6a5b31c1d372470449dc75c,197263
83,484f6010d500d0af5c5017481d21910782738e13c8acab727e28da3e8c36f894,381b93baf5bd362c8e54db5178ecd64095868422f9b4e7c9c6a6f87850e8c401,4485a169b51c86d4537e7326cc488aa795a47a9d6c7f10c1fe182511f20e0575,9722a5eb400211786868b0287208383ed814dbf39d034da3064c08d7d6b9540a,197537
84,65f00a6deded8e2c1677194062f6fb2d682ebf322cd84de7fb482616a16da8d4,94bccce398ed57e82604921d0dcef1295e9e6a5c3360cc5e4bc49adc1e924ad5,9bed081546bd7392a0c71cab5833efcc7882c07157a9af98c2005d162251047f,f48184aa8275843ca5aace4cecaee2258e139823e09dd1d7ca4230812044f0a6,196965
85,56f4b46ef700b6f59b167762a6ae6312cc0bc9ede778ac6ff29128fff033a22c,76e42807b88eb7a9ccb69512dab61b8225a1ee607ec65b27e3ca7e6489647421,1febb070b899474894bd9531cce7053d5463b1db2e60c6f2d940e6b6eba1ef9e,d04aa609b5e9bbe697c9665fa9cc90dbb1365d59b071ecff59fe7af0427d99e1,197217
86,fbd9f8e9d7f3e84d6da0ad70b642af3e089dc51e6e230b77a76bc5c249f6a525,e948932d6bd81515b8f95bc0c6eb75b7c5a327f695e46ca9e16b2b0938bb63c7,036e450715a8de259ac80a53bc4d4ea1cec57880f28ee35356558201bebf4991,4c20c89f7f5f78aab2888a50d33b36efb7fc4cfa4f8f33c77bd165f5a3b6ff41,197546
87,3ac2e660b90c06f9ddddb0ae6433f11937bf11d8f05bc5b5333563c6ca57c1fe,bf8b5f0cdcc4dd9277d2c3a81f85372f5841e342864f7b8b8e6a34d5a8cdd826,cdb29596a4ffe9ee6167172dfcf731c97f02a2e6d0909b2e03f61cd962b179e1,80eca35e47e60fc6907504ddcb69ace6813500a6220f40c4a50ca148ef66f8f0,197187
88,8f6f12b2651a8b060b8973700767abb9631dff3be6aa4bab60cba304322e9be2,517c9e872144a0c320d47d27b07d104e115510f181ffcd0e51161542956a9edc,8b484d79dfbe854ffb98f073cd393c394cbb2f4aeede8166dd6a2d796fce98e6,cecb9b33c4e2d651cbd8ce0cc9dde725fd2af8d82e8105382860a96fa71069a9,197510
89,7e4b3859a81fb9eab612a0b8c335f23c858cdc60e867f91fba9b6de0a2142459,3bd5ec23ffc89def9b889dc0c40f674351b3ac4d17511431363a54a1ec859bea,0b1917a86812901c60bcdd8d8bb684ac4fccc7fbc1f17de6c97e90b859a29ee6,ec74a57826b22ce9474ab42bd452f5f81bfe13da930fb82412c7f5556ee5ba98,197035
90,afb55e8e63a64815f8c97d5922abc1e432a5d832c89e43dea13aa9626e45def0,6edbf17b69a91373001d831995c8cb19c186cd24a8b640cae127170974576225,a07c118a89f7f7b2c6cdd9a958a9adecce42a6f23aa442458f14a48381ff42be,630f72487d0163e8c6406d6371c2ebf5db11f1275c8fd5ab2d7c5778a48ff3cd,197463
91,2c883fb6c5c0f450f5366c3ac85c2af994a48a16531c9bfd9911f6096ab4d28d,1d81c75524afe093390fc536891f9aab4723c3abd962d06938ddb8650bafbc3c,94141dfce654939158170e12f4e57e8c2b0cfe3ba8b3ca733e5a79c53463c19c,c39a8a78822c922b9463f31ef95c35d306443fe9048cffea03e2cdfa98dfda74,197247
92,16476fb693f3717cd5131582a24abcd4ede0fd7eae506968a793d703513cc5d9,064e5b35202986ec3ef405c0242302ff0184ff15aff57da13234b6c443aea2bf,a275818054351f543a8017d091fc06b35eb3d87c90c0e4417472318f5a353ed4,0a7a222733b2e47bcb808e21a5700aeb301920fa62c8930b4ad36ec88981bb76,197572
93,72de536d73d82142f542a85fe34c7e0f5841f10ac152f9ac82a5b8f3b13ef71d,d710404ce48fac7f933844091f77ee13c6b9cb7011b46f546930b19070d9ed0f,e35eb91b9cd597f936c31b35345aeaab52d6768b7c5c9d344521aea885728a97,d07aaab682ac6a47a4ef800055a38ead57112ae38d71a512f8ed5c77f40eefba,197310
94,d5791867eae049ceb95aa39dbc0f89fd6613b63c9d73cd41d09994305f213f7a,3e60d265f21aa5c92e72e0071dd5406da6921ff28fbf23e3f7290efc7a3a3d09,ddfe3bb0d26325138c2fc944d457e17922e3102ffc49f5e597e556876b53144e,f12344cd18e1c50ad520418aa9e67ee3cbe2c6b96309f0c188a7a90ab7918150,197533
95,3a0400e06b253e14379340f7f3b6078908ac138e56ff4bc7eb0af58c19c9e01d,803c01808b34a7582abf1711115bf0789ded7ac9a67b1de29cbf9734c0157297,157c8716135ee4319d7020f558f27abb907e43dd52865b7f857b21a7f8067dda,bb36ad01f4fa52394e39670d9c429b3afd80ebd95e81dc584eea4078b9d3aff0,197238
96,8a0d4f5f3038f73f1fa3c4ef9b5f149d94ef683c138d66abdc3fe27dea56115a,7e2a4b0b59924c265410815fc0ad35025a2f165c37b7cffdf070887bb34905b0,3ece0472ccad649e34a0f9da7c81d2e56820676789b51277d0bfb3681f5cf2dc,14ecfa9da4205dc0aaef4935a549d8699ff6c9e987e43f4eb8a10bd2e8c31fea,197516
97,6f937739d268c08ac7475764807935a37c11e5ec319249c7136a1f933a94c25a,c55e912aa3d9f97eff0266d4cee93a2531b1ac9e0e204789ba0964d303c24ace,6283dafd36a11d354dbcc2a5db277d6dfdc563d81215114d4d3461347fdba775,b01fbb862ff4554feaf58784350b9c2e5bb501aa49799f56814ab677df35aa4b,197580
98,aa49b73ade6bee7e6cbf47099bfd61b0bd4c916b373b7a0fb569402dae2d6e18,5be56c209443630249923f738fa5a06152d1ebd29821d2190fd15e9e7222add3,b60d01ce212f1c87a2d6b423f40820173c6a033ec1f572598ab38ba1090776ec,adf668f67a2bdee6591983098d522e4b2606aab81397ecd036b5fb20ed32cb2a,197579
99,f82a16534b8c8cd541fd1930d75096b5b0de38c8d81a9f35e4f94384462773c0,b2e9a59d5101e4d42e8db1599eaf40a4d8e7cc34b5ef4744c7770217a4ecdf43,ccb979bfe7c8b3c0698dff963ad9bfc495fcacc1befe37ccfde98c2ae724a2dc,5afd298f30992eef8c2218d05a1e51e01d1a3bf6d4a10ebf5f7ccb042262ade4,197598
100,265da4d3da83f97f4dbe3e0ca6df60840f1fa118fad3ba62bede64a08189e395,91ac2a832b33e8ed223a7adfd2fd84c2d8e26b154e8d528e0917d3fec9217d72,84204e55d1f70ed87a71155f10b346d8324b124749af1d3d8b50504c0dca518d,0efac93e0fd20cd88a8a4a1f9f4ecbaeddb8375487861b72fff3e55cc8fe1f3d,197258
101,fa7832202f2497482fa52b300ca3926e38029046975078232dfd5c9a41c6137f,2e3809ed8b026619624c46a12e4ee63ed042415b9a01519270fc77fb40b41b0b,c874422dfa3b747833408e0a939fa3d0e39acb8fdc819648a24a301db9b48766,b0f1adb01fc08af88043620bb79d096090da19557674acf3348c4ef26d791b38,197046
102,db8dad3f6cd4b92b20e71d478eb103b359fd3b9601eb879857d07c0bc95dcfac,ed9d31d7f3a2cdd6d0f3a95d8c5cb9aef0dca0a142ef74edc87305c1a0ee3a8d,706c1ee88bd634bc1848aed039709b896341c8ad9595b77e0fe44641e37fdcf2,b6c99e764fb525f7ab10ccef380fce1a4241f0dca70ea5f278f9209a4312fd3f,197257
103,80a14fce157e68fd7e2f16c157d6941d3b469813e04672b3436adbf0645b9d83,872bc9877ee38f6ac2e1b5f389fd4427f645d8f3efc5cd366758f726c7765f54,cd9576ef21c26276407893a65f1d6ec64305eef47c490c5cff4fc3a5ba3e733f,d25fa4082c9064761d7c21492864d9716f760ebf4f1f8b500328a551d755b852,197549
104,9da4ae7785a783fc4577129765bac53d2b30cc46edd74c3491814c36bf9d9804,f7f4e7e6884228933f28fd5b09ae13a68c4e89aa9f9c01c4b539cb6768168e8e,c48dadc0d7ba907d677ee2c79d1c1aa8d4b806c8a29fa85d10a35ffec1051255,50458f0e687c94e2c40797a355874cc140823e77ee3469ca6855ec5d40271911,197533
105,0d9f657a6f217ffe314788b383e24ac12c40783d6f7325efc52f956102095264,be61280f4c42b4fd1d12f30cd66d8edc42f4d60debeff0422a1ebf02e82af6af,99a3d9926964ff4b40b2eb78ac1de528c95cc7f958d554c98c0e338980795edc,c744243488aefb363d8c8317f292094807366d628e13b8efbdc43d6e5047f733,195711
106,c0cfb86cdf746b62c471865742df5d42190275d3eecbe323dff5dd61bc6b3154,3d83a862e313d2bd51f5dd4ac272b571febe5e3bc97428683a4512e00cb740b7,08be37ea98db88804dd72d1d951af6953ee100df4df660b8cdf8458d39a83a70,c5ee45cdd8ae1595d1c5848eb8b69892cf2a36375bc20555d0d2510ccbc06c89,197641
107,281e1b416b9712afc27e25d476da6e70874d743a9c7560bc43c584d8a8a75eeb,15eb4957e30e926efa93a4a301a715963f41b65ba29ef3384ee592cde05f78d6,3b152919316383354d098d2e4fd603e3a2e20d767d8d178090e50b429e7aeff3,e540478c98cce0ad781752b8bdc91453995279ac1c23d05e3135e23be9e50ecc,197279
108,e57463cdf8df440f5ea64631b1d9768568f7980e6ff45df05d0cf966f5127bc0,dca8f0ae3e8f2bce455a98d8d0d606a2a33de90ffd5c2ea3e495d6bfc2b81988,d8f03b6bacb01aa1c49caaa98b3efaf6833894e8c538e00a6accd9e6f9a7c89c,224b6ec8f0282f08938289664d8f29daed4c3fb45c5ece2cbb3f7ac69f27ecb9,197559
109,e5f056c39d8e3e4dd7811b69b9cc6608fb8b4bdfbf170eb2927b77f4f8cf76a3,f23b342bdd83d4f55ebbfd3a0f801ead4c98b4ac8b97bb4b3b0ea42ef609fd16,cb3eadcdf53cdddc560e32be976664dfd47c2ea9dc7a5c8d339ae3d8a7d0f961,6a0d060b294131e1c128921ed877c1c3b3e3d081458391810a3beab32913ef23,197510
110,aafdba5e7d5001b21fc091c565022b987c731a2930b681454ee24eec0d531572,efd0f35932796683de34ad4a6b00aa84d27030be907c6f19f2427044b4ea8b4f,95e73b0b3bd56ed417abc05e00f6e2b3a66b6d3ff8bd995ec5251d0e53059fbc,a9e60c12635c331aeccdcc75a213fb963ae38780666e411d1b94bde946782d91,197508
111,1730aa7833b8b57a2d0f6bf28616152fe733d6e4bd83a29f97b2831ba51e2523,fdd70fb935310ee2a01accbbbb01aa698a646fe31e40ea95619e86c37481708e,489db5d263eaf19edc271966214aef67eaa1577f6461417cc2a16e9a77e0ab38,2ba48612e2f8e1021966af4dcf933ea731411854d866afc0cdcc24c01c361854,197204
112,d6d2da0a3963603e22a7f7afa72463b1452d2c4ebc39418a60d50142068b27f1,eeb14c56a479dbb8b117753850859dbf2a1fe0e1539777fde531b52d75f43849,36b454e1f16f7e7640c557274ab8a02df09e059f93e66bc556b966f82cab3127,3e9d847c64c71d2a8f53ed374cf4171213c65afa6ff1f00367ade70a4f3b28b2,197279
113,834474e240e0399ea062e04555d9047fdd8eade53e04585beac9e5c77140368a,9284fa8a9943307842a91746ab3c6615f35190134aa8978141beb8c54216a811,1e719fce5bafc1a303418c3ba42a69b1444ed7b8d8c492410ac52191a34ee6e4,0bf99b8aefd03aae5e84ca3ba2802bd435488715a975051b56289bf375b18983,197519
114,11a112fd4dcacb462e02dd20851f19b29f58c9a8b4be34358cbf782ccb88d3bc,2ee3328aa14ad8a81304726b5dd08fb8692dafe945edd6e29dc71638d2ce7ee4,0f3124b8712130ecfabd5749b8ba07b9ed6b642356b8ebffe78f845bce0f10bf,708a0e709e40ae69730669930932ff3fa9c2cc83209a210a16b1c093a7e694df,197272
115,dae42a8472682d01203d65a82e82f010c0c4be4c81430c420b9837ff305b741d,edeee9ceef773ea4b0fa2f15c73b7e8dc49b9111570cd307a8f1bed99000af98,e0647b458096ba6259eb8f20b5eac97af0b7188d7cc7fbab5db2e6f9c466c8a0,8daf9b8ab90125f18ebd9e56ec14df262ba5534e94dde30744577c7f4227a991,197597
116,9cdd5411d50c10260424dfd040601d3b8cec3859d7ee61548ad2e4b96bd3ba1a,efaa9a29f7bb7f0366334670d8ac661f3074aac7d68c8e09fed8042106702506,85ef6b30159b691dbab02b620cd9090cf11035cb0177561688a31c7357e613a8,1b6230206b6959989f8b8e5dac6f13d1794173a65af8f8aa714177fcb009a6a4,197223
117,c608c399f34015d71ebc6fe165a8267d93d10894a2cc86b0b45c388cd7652d7a,10c7b2f59e92c5a00afffd3a48f2af15007e7a567c64c4107852b68e4c6c952d,f2d727eb2078d3fa1c566d99a1c40399413b8b607f086fb9ab045fddf7faf602,e20debf24a0dc22bd5c055c16da80c44f1e77f40ce0d8f8cb2235347010d3669,196721
118,b1c043448ec7d51f6bf09e9b62b249bb3637e52314bec832caeaa5813a3e9a06,4a2b20f1a384898e4d51d08d80f9a5a0c7f73247c0970189153f086eae1c3140,0ab945eeb3f0320744d4335cea1069117f8ea81ea6a22edad3d91aceb9eb61c9,7df3671d6ebeff0bbfdcc0da09426b2fdf6ac919ebad52b2b6dae87a3d906d3a,196707
119,a6f46140ab37957e4fbab6bdbed6d2ea667ae06cae56f2234b4ae685c6014450,1a8edd08a708b2eb8919edef472ae295c69e17fa321db150309c515be92f713f,008f42f7a710ce8a009b82baa65ebbee020682baf0720f4781baab5969e25340,5f9fc352f44389772e49f3f18d586b1d2ea6cd764cf909bb5e0d5aac8866d127,197553
120,14afa743a02d9e1448546c95745263eca419cce6b6351957c9823fcad2267bf6,3043d33e6c929d281bc2a1f85530d40b3ed6330daf7a03256fa030b706fd15e7,0cce04fb7854ce8025b66797dab2a267b259e0dcf3e28ee52b76471c55fe75f7,a4f4959a61fd15bcf803909b2667727408edcd1f076d60ed21a7d7b8d159bc5c,196939
121,8c4c82a265c440b7fee21b7f92b5c00d7e21734aa082934c76352e9a421530d8,7036b6a9f0dab71fa1bd6e69a9a4435e868987c2cf9e37b8e8c28369623656c6,e60e632621b21380df22f54caf6a105e562ae30ca729d2c93904ded5add4c820,2c4db4600d93f3caa741f7d351cdc11e6713da393768aa8d0dd9579867c3aef0,196942
122,7d1be687e0a26ebda3dc3522f4b903662cd38f0a371b501a4a2fdcafb4871f0f,267863bf235e7fc8defb6443221c7d3cff5dcf569cd4b3e2cb0375e5d55c09a1,029082763e4d1bcec08fa96bfcb22252fd21e3dbd7447806e71ac0465a513c0e,111106515443ada0a6eccfdabc68209125a07f5c8131ff66eaa39d3e1798cb3d,197289
123,da3c518ae34cb572c8b49aad1569151fe96e9f4415d8637820872a52d3551e96,ca950e72fb6c7f576b612c15b8bb93889c1d8ec1d65e8ba6ee0aef90fb9b6bec,e6f2f40236d09ed2c8571b099d0edfac223fd960da781ac156f73d1d68621f6c,6b6e902c28044ab3a033f1d1c378cc710304291970b32c96056db026aa91eb97,197252
124,4b70a1b9551737ebeb9ba48222eca0eec11a230971f56fc734bcd731ad96a510,4ac2683953b02883e9a5545682cff57b0d85fd3c8072bb9edd5198dc67974f12,98db9b19f2133d05fd855d8bf5685ba1e01e86f40aee6fb78995272bf4183c24,990301360b5a11dbe32c51d0aeafc8040ac429bff95b5b3f7f4f0a764adf4348,197515
125,01a7df36e1f1bd860215eddf46138eb5a7c2a78bc0d159329c256d6456e01cf4,c4211dbd52768e0f300f1dd2b3820afc227e4ed0ebc7c96621d5742279ec99b6,d3328109a4fbb81682cff9a7121574279f9290996d42d24aeaec714aaea0ecf2,7358ed0f7e7229c5fb7c5caa29e594becaa726c04bfbf9a7098c55e499d3c408,197007
126,3c7d0566d6161ba513b6876b03872f172ddcc10b38d09bfdc717371ad4f8e2d9,d11b08ef3f62b20ff51593b88f5ab79c05e402f7c3f1c9bc00fd51b99fc61e25,ad92c611b86f11983f70d04a6f9f103f9cd46df3b6bbf3c430ef44478d48c972,9c1c3d025382469b0f0002b966e554f4958ab3204480e83c42d03d2a21a9f9f8,197506
127,3da0e60c6b2e3ce7371f8217490de2738f0f06409b303ec3daeddd44765ad0d9,a73fe544f088c2b0ae163993600cd9038f2e960db9d80b3bf79641f75ea903c8,96a7b55ce97935850ae3d4e8dfcdb04048c5d0d8e692a078fd2339daa5691736,84a5bca3d58ab00b7945cd8ff57d6cedd37324e344df9cf94b229f6d18a860ce,197023
128,a4fb9642455e4bd9c3b24ec0705acd1ea5ea5b380a655a5a9b6beaeeef4bafed,e72604bc29323bc587444e49b3ac493fab7a5212b35b8ba8ccc56c6939c972dc,0cb5268d9a1d0ca35ea47979416f0afa6d9e64dc264c7f1ebc0c167ba2f3a313,1166c3a927091730442e1265ae8a0bb617a6952fd0daad3852d3afd1825606de,196750
129,8565115faaccf1e0eefc9f5be37fa1d33f00dd19c55c17478892077d03f1bd96,ca1c8be9b8236df9dbc967dd24b4662d56f43813c64d27eb19c7356cfe0c727c,39718d29a484cdd6cb818107eddd353f660026a6abf0241dc3993fbc73ef7af1,ac52ef5201382ae6e3dca570a9099305f281858458ea484c784107fe271df517,197467
130,af4cc06bc5fc5753dd8f351a500b80d8fcc6e6b19aa24a27da1ce05ac28dd4c7,a08a62db49f9752b6e76c03605fbaaa6783d560fd676fa815f2b1f1331de34e5,19b56db1b9dfe58b76b2316b765b0b09bc4ff46e67c8d2925c6f64314530a864,eb2401c0c5854cc098a2cca8af319e1cdd21b47ebcdb0d28c3b86882fbfc4c7e,197538
131,02b9fe02f576004443b87554ada6c0b58e6a083b8b2481d2fde2ca3d7f2fa5ea,2961b8b4577fa3fa96993ba3a5d85041cded20aa257b5942255c0a14b428e3b6,52bcd78cb8c4bf601d44ab338289ca892dc78b4058111d272cbbe126f0c749f6,7e7660a2470823afce702f51a4b111de46fb7eb4ec346ff91b472487e7c573b3,197486
132,738b07226b5552055d549eeda62155fbdcf4ef7a08532fe02f698be4ccef6384,d289daafe87947fc789892c5b2e02c62dfa5008e97c9fbaac290a5b6d2cd1ca6,3b3993ecd2f4a637c2971489d12ceaddf2aed09fa2a2a3c7e5ed0dcff032a5e0,9b50e8ea5ff308ce8543fba04241f7ce467390efacf2964fb9e53f0d4e2cd7dc,196753
133,3a2a73989ce2fd4350dccd9f37bad89715db955c148b7e14cae530a2ef83df08,c651f9b1a0fdb320c7dcce087dd10a461881c490952e34d2ce3db17a23328c0b,b0542057a3627079961ed2683b0458375a332631d2b460476babe4d84884d58f,3d28f9817ec74e89a91619e5df98795819825cacb295b838657eded9084dfa5b,197246
134,0f5ba1d93f1eb89f278903ebbd919f578f0c0eb37a7035e31cfc6432a0b00709,f3ee9e13b2196631e9f0d647c2ce80b0107d017d413bebb4f611a276f86648fc,92db38d337820dffeba950fef6a9b9ee0f058d694520ad9131f5cfd9c7afe555,637d26883db7eaa8cd719dd665abddcb07179146a56ae6573dff99b6020b51c0,197535
135,760e72c91912e2ebe59f78487257dbaba0ae3bfa989339aa3f1d640a5d955caa,52f9f571779272aed7bfac233b4a11df906709625c868abaaf45f1ee5ce1c569,6b49e0f7f15b5a1f28b7287dbe2003234b611a37a599d1ef174d975b16d33008,25571b3a407f4f501648b7966b3972eea6c983aab3aef3bbf38dae12bc0e975f,197027
136,d9ad34a3a0122d7afddf30c6086308ae8022cf0c4b946f2e6fd1cb67e6b5c6cf,2ae55838c91d57a08f8ef254dbdada45b59182080556384bfc778e339d194eae,ae08f6c6beff70f26b081879ff394a727076aadd4775851e1a753929b675794d,d5db260380175128338a20f6979f2224989f67a4ed813784c81afcd3f0f84a47,197206
137,b929adb4defc02677d6799b5488d52b68af00943262e823c855b3ece2d38cfcd,02b0b7469ebde1bc46794f5be7a69f8c2e91562acba781bd0f37ffc6d098f6c8,f1078464bd68a82e7aac278471e7977fb3bb7adf0aa79d885b8deef75c0eb66c,3b97935c671c438df7c3df10e5667ad6170d0e10b3305669fd469d936826fe11,197257
138,9e1711ea6e78bf562deda6c538fab94146bba9d20c4ff687f719d902ba062ad4,6dde3f4ec5dba7b9f5c4191d0c7ec81d7d429b0620f34244ff819f71e9f927bd,50c61c5a80a0b3688693230ba2caa67e68e510a40b07f52e42b593123eec74b3,2c016b651c4c93cbd0be424070bbe8c4a33012ee750dd086a17d1714e785d28f,197576
139,d268770fb5f005ef420a31dce59599f3030fb3ed5fd33f9ff8bfd695a1f68a12,5b351887a3ad104daf6af8252fb3a8539519bc64253311df1f38be80ab6c842c,9f6e45c81e6dda6a7868352b7010633f779cd22bd389fcbb60395911137978ee,67542e199e3c3c42bce25e0dac77f8c02a99ecd2409567a5c4d10a8b3c5ad622,197259
140,796d275818c57fd39e84e18df273d11c01062197a0d4c9b7ad7d8b96e49e3b1e,82fe295591fe783a70f706598bcaec168d5189de7bb72b2b36df0dd150b12de8,62727e178352960b88c56412f15fb7eba0ca7e42055002d33ad62a306fd2b4e8,f578941bc2f07a024a5cb8937fa66756626cbb33f3e1fd53fc381de1f477b5d8,197538
141,c32b1864e3964a61424655f49e24b5b417eb12771d9a71e0d2a25651ff546d6e,a6c3a27681e4927af3da22c3927cd6191c8da55028629a77690d4cccc041ab30,11b45939d342be8749479949c12ed7e5472c82431035aeb2bb43f197d28a33dc,5dcc49f6b871b9c96eb6cc434fbe5f8665ddcd2f39774f6f3be09e34af6ed853,197080
142,58ee3ac33ad5356fe2c4c7515d1c6157b1e259ed1ca6b76810cc8badb10b356a,be5018ae56607ec9a208d6aaab2d20a1ea5ce4e2dc245531f1339c6f10a729ea,210b644d65a0f7659b6f30ff0e8ac4a2498c806b560f2322dcf652aee556156d,79899593dd68b6c8d5c323da5dfa7be86586497f2285a57927f0d10e3f9569e5,196986
143,65d3de9e15b7b6ab29fd7086608b28ef99fea30dbca3b9b7e39424694f0ff1fe,502665870fc2ceb5134aa094f3a4f9271d3207e7aadb1a9330bce14f045008eb,67014b140f4a96e07b80ab324979cc5f1098e89abacf9a8920242973fb31e667,e65576f7355c14e2a7b1daa401e8a0d9af7642eefb031ae5815d879582e60114,197249
144,5ac40450cd93c0407f9805f81776483e9630c0cb7b120c3249d1aa3324ec63f6,fcf8beb5b646d73456c34faebe33c33ef767f3a547d29b507ccd746e1d4ea617,4518edae2203cefa9d9832ec5320260a50d4c79fe34011fe1b08a8e61120e218,7333b6264ecd6710532fbfd274584e716fac0654f0397692d33bdcd83635d867,197347
145,8fb1b079f5785a46f0f76b6ac1c504cf0dc12002cfae3f3b2c740d28a4e00c1e,cabd7b5f10dbfddf339516c0def078fb3baf1816492ba4abb0cd26e4823ff5c5,8addb6dfd1bfb770dcb039155b99edf1b7bfab8fb2d233e2f516b16cdf222c8c,75c045d6e26e38066cf761b9b1a79095ef708ebea3a67025e975bbe2a7beda71,195910
146,d4ee72ed1edaa6cf9038336c3ba086b23663e1f697235ea9e280dda121520511,b90867e7ddb870bba3c86b228f2aa7877f3507d2daef18bb03c7a1805e6b99af,7965d84d55d120247e0fb38d9bdf670979d538db4905c51cd59331ed71f0a526,61e38ff7da6218fd75cc008d88f1ea1574b3f11b851ae27e2d879eb161a45775,197531
147,0d4d68fa703cb2db0ce04a71db88c0279925b936c1ae6ce780efeebaceb3e22b,44c1bbdb616e26186670b65bb5e42b0dcb5c0983f91503ea07b14a5fd5308c8c,275e8cc5635ee6463d0c22b30aa0524af4923e130efccc87fea0730e0987ca08,d4998c14492d6b88e25214ae320acfb64860dacef4452ded4e9d1a81bfa75f43,197256
148,206c83fd356387c06625bdae062d503c5fd5dabdfb51a15789361066156d7f8c,4afcd3375f6acf0d4091cca5f11fe8d934e7d0e6ffe25c5651851247ae65f084,cdfeaa1c437ad533d704af22c31be309342a9f43bfee201ab37d232188244be8,c496d637ebf1e78ea78f667143196a9cbe1303f793b92f275ba4f3d97b51cc22,197552
149,1b76897e3a6f3fcca844afb89bf183c4364dfed01f9081e15a502e332e04b400,604f3576e52db3276faa5821651ffbe75fc66d602e4fbf1c1f4bb0b7dd6f5006,c7982a2e8430863fdc45915dd27d56d24df7cb1ce20247cdf5d1ee9e519025a7,75dd766fbc36ed03bd7b47ac2415a8c26b3df0d8929a44fdd8a11bc2251ab846,197287
150,d739af6cb43a4b113b2463abc3bf7f48b50923cc3df32875b5b88ddb52641be9,e449f1a0e36c7a16732584731a44f7789e8e96258a65b6819e24b48bec7dd5d1,060e7dc8a19a7745765e642cd7d202c2b70e1937d41b7196751e81de33b60c20,181de3d854f8138de64a932174035fb60d6ea72c6261a7c54359e1bd7f53a584,197233
151,6c70fa5e84887209a4823c22242ca28dd81f70c053e1a808c2eaa055e47e00af,c02c19b1c08d1bcccb787a992d3332080c1384f1ad6a6f12b2af064f0ee6deec,8622bc39d0730f8ebe19418fa6a1dd8a86146198cbb46d852ac16c2437c61fa0,0aa3fdcbe16070ba798b9c64d3650b2e7e5651840c7c78c182e34b647d9e76e6,196990
152,df7067d3ad0e6d6fd6097adbe4cfaa769449828897fb15279386a56104301971,b56993917323edbe8e14371eae89e28e880d0ce6357703d2ee49d89163dc2e8f,862cd5246c716bfc103adcb4cb14c45e2236a1b9264b7259be1f9e9a64045b0c,04ec30d8ce8cc46afd4c413ba215d5fcc758683c05642843a6871388f1158f97,197047
153,91e27ff7aae3dd74b12ffc7ba241f9faa198410cb4f882197e69bc6478e65a28,b984bfe21b988001d6f280c137184c751014f8d8b59a0fd9e1e9e11a977fe35b,36f03aa3f07ab8d667698da03c7b8d23ca1fd9537185ca37e124a1b8c12ca7ec,8aeca0adc85e34841b7f64c6effcedb985a8dbf520b6836ed23bce456a75cc39,197493
154,c3a0d3afda8aa02ea684a2bb933b205451d58e3929bbef73ced515a7590480e7,12fa0211ef14cf6475371f1995a3dd997bafb39d48d098863fc0f81afe028e1e,4108e8ee3a16b61e0010084f817cde0c97f917897b78eb51cce08100c722363f,58adc864afac33a26da19ee12b33f1df85c4987c2614d714ef0d456dbea1b5ae,196518
155,e9f814bf88002555b5e210993b3f2f9f2df952177aca2a10dc420f6e5483ffcb,acee5d9b0ba239d0e2428772392b0517ea234c84e62119854877d0df5a9c08b7,a36139a81ab10dd21da6df7c3d6bd1e660888cd92ee02999ab1974a79a4bf29c,35e9396f17775d1035d87da51bd67935d6dcdf9d4a725f87952b4e0f1a424d00,197240
156,cb738178a376f9f4cce9ae0090c46b490be05dba2d7121e3de34e130a4d801af,e31eeb426eea704007a6a3851d83bd910022909900c23560d0cfa2071aa0ddc4,573ced706ad844c0a221483f0cfac7347e933ea5e17826d506a76b128bef1bc4,cb9fa951f1e7c6b4489e5af4d613dba49a8705da6bfee3b041d48fa1d65952ae,197546
